DepCode;DepLib;ComInsee;ComLib;InsNumeroInstall;InsNom;EquipementId;EquNbEquIdentique;ActCode;Sport / Activité;Niveau pratiqué;NatureLibelle;gps;InsNoVoie;InsLibelleVoie;InsCodePostal;Utilisation;Utilisateurs;typeerp;EquipementTypeCode;EquipementTypeLib;InsArrondissement;Famille type d'équipement
77;Seine-et-Marne;77122;Combs-la-Ville;771220004;Parc des Sports Alain Mimoun;143376;6;7901;Tennis;Compétition départementale;Découvert;48.67167, 2.55852;;Route de Varennes;77380;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77122;Combs-la-Ville;771220009;Terrain Chaussy;143388;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.66342, 2.57824;;Rue du Chene;77380;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77124;Conches-sur-Gondoire;771240003;Club de Tennis;143400;2;7901;Tennis;Compétition départementale;Découvert;48.8592, 2.72465;52;Route de Tournan;77600;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77125;Condé-Sainte-Libiaire;771250003;Complexe Sportif de Tennis;143414;2;7901;Tennis;Compétition départementale;Découvert;48.8968, 2.84262;;Rue Pasteur;77450;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77129;Coulombs-en-Valois;771290002;Tennis de Plein Air et Terrain Multisports;143436;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.0682, 3.1255;;Grande Rue/ Sende Arpents;77840;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77139;Courtry;771390005;Tennis Plein Air;356441;1;7901;Tennis;Compétition départementale;Découvert;48.91151, 2.5992;20;Rue des Trembles;77181;Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77146;Croissy-Beaubourg;771460004;Ligue de Seine et Marne de Tennis;143563;2;7901;Tennis;Compétition régionale;Découvert;48.82175, 2.64592;19;Rue des Vieilles Vignes;77183;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77147;Croix-en-Brie;771470001;Terrains de Sports;143564;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.59246, 3.077908;44;Rue des Templiers;77370;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77152;Dammarie-les-Lys;771520013;Gymnase Francois Cevert;143601;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.509, 2.61477;;Allee de la Justice;77190;;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77152;Dammarie-les-Lys;771520012;Complexe Sportif Jean Zay;357277;3;7901;Tennis;Compétition départementale;Découvert;48.51691, 2.64983;106;Allee des Charbonniers;77190;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77153;Dammartin-en-Goële;771530001;Complexe Sportif Roland Moriceau;143614;1;7901;Tennis;Entrainement;Intérieur;49.04902, 2.67718;;Rue de la Liberation;77230;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77169;Émerainville;771690010;Plateau Eps Malnoue;316943;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.82864, 2.59258;2-4;Place Eureka;77184;Récréation sportive;Scolaires / Universités;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77182;Ferté-Gaucher;771820001;Complexe Sportif G. Petit Frere;143771;5;7901;Tennis;Compétition départementale;Découvert;48.7833, 3.31288;;Route de Saint Martin des Champs;77320;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77186;Fontainebleau;771860001;Stade Philippe Mahut;143815;4;7901;Tennis;Compétition nationale;Intérieur;48.40326, 2.6825;;Boulevard de Constance;77300;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77186;Fontainebleau;771860025;Ecole Inter-Armees des Sports;346067;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.39812, 2.73371;;Rue des Archives;77300;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77194;Forges;771940001;Terrain de Tennis;143907;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.4174, 2.95919;;Rue de Montereau;77130;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77196;Fresnes-sur-Marne;771960001;Plateau Omnisports;143914;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.9373, 2.73861;;Rue de L Eglise;77410;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77202;Genevraye;772020003;Terrain de Tennis;344352;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.320672, 2.747348;3;Route de Nemours;77690;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77215;Gretz-Armainvilliers;772150005;Le Parc du Mesnil;143986;4;7901;Tennis;Entrainement;Découvert;48.73833, 2.74249;;Rue de Vignolles;77220;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77255;Livry-sur-Seine;772550001;Aljec;144171;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.50865, 2.68248;6;Rue du Four A Chaux;77000;Récréation sportive;Autre(s) association(s) et groupes divers;;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77276;Mareuil-lès-Meaux;772760002;Tennis Club de Mareuil-Les-Meaux;365165;1;7901;Tennis;Compétition départementale;Découvert;48.92863, 2.86237;;Rue des Marguerites;77100;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77284;Meaux;772840001;Complexe Sportif G. Tauziet;144306;5;7901;Tennis;Compétition régionale;Découvert;48.9551, 2.90013;24;Avenue Franklin Roosevelt;77100;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77285;Mée-sur-Seine;772850009;Tennis Club House;141334;1;7901;Tennis;Compétition régionale;Découvrable;48.54124, 2.63491;335;Avenue du Vercors;77350;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;"Établissement sportif couvert;Structure gonflable";501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77288;Melun;772880003;Tennis Club;141376;1;7901;Tennis;Entrainement;Découvert;48.52974, 2.66533;;Rue Marcel Houdet;77000;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1105;Mur de tennis;;Mur et fronton
77;Seine-et-Marne;77295;Moisenay;772950001;Centre Sportif;141472;1;7901;Tennis;Scolaire;Découvert;48.5619, 2.73282;;Rue de l'Ecole;77950;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77312;Montigny-sur-Loing;773120008;Terrains de Tennis;317807;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.33489, 2.73126;;Rue du Poirier de Fromie;77690;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77327;Nangis;773270001;Complexe Sportif Emile Chesnot;144441;4;7901;Tennis;Compétition départementale;Découvert;48.5521, 3.01498;;Rue des Ecoles;77370;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77330;Nanteuil-lès-Meaux;773300005;Terrain Multisports;144467;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.93834, 2.88233;;Rue Jacques Prevert;77100;Récréation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77330;Nanteuil-lès-Meaux;773300003;Complexe Sportif Jacques Letriche (Parc des Bruyeres);317910;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.92023, 2.90971;;Rue des Bruyeres;77100;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77337;Noisiel;773370012;Gymnase du Centre Administratif de la Banque de France;144508;1;7901;Tennis;Compétition régionale;Intérieur;48.84088, 2.61419;2;Avenue Pierre Mendes France;77186;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;"Salle polyvalente à dominante sportive;Établissement sportif couvert;Établissement d'enseignement, colonie de vacances, crèche";1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77338;Noisy-Rudignon;773380001;Complexe les Charmilles;144515;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.335943, 2.934919;;Chemin du Casse Pot;77940;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77344;Oissery;773440003;Terrain de Tennis;336133;1;7901;Tennis;Entrainement;Découvert;49.0724, 2.81167;;Impasse de l'Etang;77178;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77349;Othis;773490010;Gymnase Gilbert Baron;144899;1;7901;Tennis;Entrainement;Intérieur;49.08175, 2.6667;;Route Beaumarchais;77280;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77350;Ozoir-la-Ferrière;773500002;Halle Belle Croix;144909;1;7901;Tennis;Compétition départementale;Intérieur;48.75918, 2.69253;;Rue Marcel Pagnol;77330;;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77363;Pin;773630002;Salle des Sports;144983;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.9153, 2.63016;;Rue du Château;77181;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77365;Plessis-Feu-Aussoux;773650001;Terrain de Football;302563;1;7901;Tennis;Compétition départementale;Découvert;48.712587, 3.031407;;Rue de la Vacherie;77540;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77377;Presles-en-Brie;773770001;Complexe Sportif;145061;3;7901;Tennis;Compétition départementale;Découvert;48.7113, 2.73875;;Rue de l'Abbe Noel;77220;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77378;Pringy;773780004;Terrains de Tennis;318026;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.516658, 2.559544;;Chemin de Saint Sauveur;77310;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77379;Provins;773790003;Tennis Couvert O. Depret;145081;2;7901;Tennis;Entrainement;Intérieur;48.5516, 3.29718;;Zac des Bordes;77160;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77390;Roissy-en-Brie;773900005;Complexe Sportif Couvert Chanu;145179;1;7901;Tennis;Entrainement;Intérieur;48.79675, 2.66523;;Rue Eugene Delacroix;77680;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77393;Rozay-en-Brie;773930001;Lycée la Tour des Dames;145205;1;7901;Tennis;Entrainement;Intérieur;48.67891, 2.97041;;Rue Vilpre;77540;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77414;Saint-Hilliers;774140002;Ensemble Sportif;145291;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.62234, 3.25749;;Rue de la Cahutte / Grande Rue;77160;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77445;Savigny-le-Temple;774450007;Courts de Tennis des Rivieres;145441;2;7901;Tennis;Compétition départementale;Intérieur;48.59956, 2.57423;;Rue de Savigny;77176;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;"Établissement sportif couvert;Établissement de plein air";501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77470;Tournan-en-Brie;774700001;Stade Municipal;145622;2;7901;Tennis;Entrainement;Intérieur;48.73736, 2.77792;;Rond Point Santarelli;77220;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77475;Trilport;774750001;Complexe Sportif de la Noyerie;145644;3;7901;Tennis;Compétition départementale;Découvert;48.9537, 2.95337;12-14;Rue des Vignes;77470;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77483;Varreddes;774830001;Tennis;145713;1;7901;Tennis;Entrainement;Découvert;49.0047, 2.92297;;Lotissement du Grand Cedre;77910;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77493;Verneuil-l'Étang;774930001;Stade Municipal;318516;2;7901;Tennis;Entrainement;Découvert;48.64723, 2.83218;;Rue Pasteur;77390;Récréation sportive,Formation sportive;Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77494;Vernou-la-Celle-sur-Seine;774940001;Complexe Sportif;145767;1;7901;Tennis;Non défini;Intérieur;48.38765, 2.84939;;Rue de la Fontaine Martin;77670;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
